candidate_name,groups,group_count,feature_count,training_rows,training_start,training_end,stage1_roc_auc,matched_base_roc_auc,delta_roc_auc_vs_matched_base,stage1_roc_auc_fold_std,stage1_balanced_accuracy,stage1_flat_precision,stage1_flat_recall,stage1_flat_f1,matched_base_flat_f1,delta_flat_f1_vs_matched_base,stage1_move_f1,stage1_brier_score
calendar+equity_rotation+flat_regime_state+technical_dynamics+trend_direction,calendar|equity_rotation|flat_regime_state|technical_dynamics|trend_direction,5,112,2943,2008-04-10,2020-10-26,0.5855928639975042,0.570775078925327,0.014817785072177236,0.006165990666063453,0.5661357786903313,0.5058365758754864,0.42716319824753557,0.46318289786223277,0.48488063660477454,-0.021697738742541772,0.6683785766691123,0.24597211909889183
equity_rotation+flat_regime_state+technical_dynamics+trend_direction,equity_rotation|flat_regime_state|technical_dynamics|trend_direction,4,103,2943,2008-04-10,2020-10-26,0.5855691270570602,0.570775078925327,0.01479404813173324,0.022981548883216067,0.5749786367536004,0.5082159624413145,0.47426067907995617,0.4906515580736544,0.48488063660477454,0.005770921468879864,0.6601134215500946,0.2451239364162511
equity_rotation+flat_regime_state+rates_credit+technical_dynamics+trend_direction,equity_rotation|flat_regime_state|rates_credit|technical_dynamics|trend_direction,5,119,2943,2008-04-10,2020-10-26,0.5848061539713596,0.570775078925327,0.014031075046032626,0.027749283130705404,0.5665452409129905,0.4898828541001065,0.5038335158817087,0.49676025917926564,0.48488063660477454,0.0118796225744911,0.6356528537920251,0.24772469135167402
flat_regime_state+trend_direction,flat_regime_state|trend_direction,2,72,2943,2008-04-10,2020-10-26,0.5847993719883757,0.570775078925327,0.014024293063048754,0.007987548938327834,0.5690571178606914,0.49208025343189016,0.5104052573932092,0.5010752688172043,0.48488063660477454,0.016194632212429783,0.636078431372549,0.2463186746121293
equity_rotation+technical_dynamics+trend_direction,equity_rotation|technical_dynamics|trend_direction,3,70,3157,2008-04-10,2020-10-26,0.603763440860215,0.5900327448117174,0.013730696048497637,0.005559929276745154,0.5782424001061994,0.5248407643312102,0.42386831275720166,0.46898121798520204,0.4675467546754675,0.0014344633097345127,0.6865972455492106,0.24119677326098315
calendar+flat_regime_state+futures_core+macro_cross_asset+trend_direction+volatility_options_core,calendar|flat_regime_state|futures_core|macro_cross_asset|trend_direction|volatility_options_core,6,113,2875,2008-04-10,2020-10-26,0.5667424909152851,0.5530848107824211,0.013657680132863947,0.011517250545728296,0.5690411722121281,0.5011792452830188,0.47433035714285715,0.4873853211009174,0.4275184275184275,0.05986689358248992,0.6513260530421217,0.25090496786969035
flat_regime_state+interaction_consensus+trend_direction,flat_regime_state|interaction_consensus|trend_direction,3,84,2943,2008-04-10,2020-10-26,0.5843644773295263,0.570775078925327,0.013589398404199371,0.009812761108921524,0.5622658096500835,0.499359795134443,0.42716319824753557,0.4604486422668241,0.48488063660477454,-0.024431994337950458,0.6634756995581738,0.24900380510386708
flat_regime_state+futures_core+trend_direction,flat_regime_state|futures_core|trend_direction,3,82,2941,2008-04-10,2020-10-26,0.5963495805839789,0.5837641337859987,0.012585446797980238,0.02159854614554619,0.5753635249590245,0.5142150803461063,0.4551422319474836,0.4828786999419617,0.534838076545633,-0.05195937660367128,0.6684034238928173,0.247487279012255
equity_rotation+futures_core+macro_cross_asset+trend_direction+volatility_options_core,equity_rotation|futures_core|macro_cross_asset|trend_direction|volatility_options_core,5,81,3078,2008-04-10,2020-10-26,0.5969458235243845,0.5850352345212844,0.011910589003100158,0.020111687827538558,0.5830582942917745,0.5073839662447257,0.508994708994709,0.5081880612783941,0.5077928607340372,0.00039520054435693286,0.6578463800073502,0.2417089088351679
breadth+futures_core+interaction_consensus+trend_direction+volatility_options_core,breadth|futures_core|interaction_consensus|trend_direction|volatility_options_core,5,90,3084,2008-04-10,2020-10-26,0.599658936829102,0.5877804765298755,0.011878460299226457,0.026663112481019272,0.5798510670206138,0.4912923923006416,0.5659978880675819,0.5260058881256133,0.4749455337690632,0.05106035435655015,0.6267387944358578,0.24746524540694678
